APN,Minority_Owned,Female_Owned,RecordID,BusDesc,B1_PER_SUB_TYPE,DBA,NAICS,Tax_Code,Employee_Num,Bus_Own_Type,B1_BUSINESS_NAME,B1_ADDRESS1,B1_ADDRESS2,B1_CITY,B1_STATE,B1_ZIP,B1_CONTACT_TYPE,B1_FULL_ADDRESS,B1_SITUS_CITY,B1_SITUS_STATE,B1_SITUS_ZIP,Business_Location
057 201600700,,,BL-014793,"SELF DESIGNED PRINTED PRODUCTS, ACCESSORIES & ART - ONLINE",Retail Trade,THE EXCITED ATOM,452990 - All Other General Merchandise Stores,R,0,Sole Ownership,THE EXCITED ATOM,927 STANNAGE AVE APT 1,,ALBANY,CA,94706-2028,Business Owner,1835 ADDISON ST A,BERKELEY,CA,94703,"1835 ADDISON ST A
BERKELEY, CA 94703
(37.870484, -122.273626)"
ZZZZZZZZZZZZZ,Yes,Yes,BL-029743,ELECTRICAL CONTRACTOR,Construction or Contractor,CHENGCO INC,238210 - Electrical Contractors and Other Wiring Installation Contractors,C,0,Corporation,,6114 LA SALLE AVE #530,,OAKLAND,CA,94611,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,No,No,BL-051846,CONTRACTOR,Construction or Contractor,MARIO SANTILLI CONSTRUCTION,236115 - New Single-Family Housing Construction (except For-Sale Builders),C,9,Sole Ownership,,1940 UNION ST STE 2,,OAKLAND,CA,94607,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
057 202401801,No,Yes,BL-000245,LAW PRACTICE - PROVIDING LEGAL REPRESENTATION,Professional SemiProfessional,JACOBSON EDUCATION LAW,541110 - Offices of Lawyers,P,1,Corporation,JACOBSON EDUCATION LAW,"1919 ADDISON ST, STE 105",,BERKELEY,CA,94704-1161,Business Owner,1919 ADDISON ST 105,BERKELEY,CA,94704,"1919 ADDISON ST 105
BERKELEY, CA 94704
(37.870723, -122.271792)"
ZZZZZZZZZZZZZ,,,BL-013073,RETAIL SALES,Retail Trade,GARDENLAND POWER EQUIPMENT,444210 - Outdoor Power Equipment Stores,R,26,Corporation,GARDENLAND POWER EQUIPMENT,196 CURTNER AVE,,CAMPBELL,CA,950086102,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
052 153100300,No,No,BL-042498,RENTAL PROPERTY-3 UNITS,Rental of Real Property,RIPSTEEN JACK R,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,0,Sole Ownership,RIPSTEEN JACK R,1521 5TH ST,,BERKELEY,CA,94710-1712,Business Owner,3264   ADELINE ST,BERKELEY,CA,94703,"3264 ADELINE ST
BERKELEY, CA 94703
(37.849169, -122.271351)"
,No,No,BL-046210,OFFICE FURNITURE DEALERSHIP,Retail Trade,MB CONTRACT FURNITURE INC,442110 - Furniture Stores,R,0,Corporation,MB CONTRACT FURNITURE INC,1001 GALAXY WAY STE 100,,CONCORD,CA,94520-5736,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
056 193603700,,,BL-016282,RENTAL PROPERTIES,Rental of Real Property,LIU JOSHUA,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,LIU JOSHUA,8103 IDLEWILD CT,,NEWARK,CA,94560-2134,Business Owner,2430 NINTH ST,BERKELEY,CA,94710,"2430 NINTH ST
BERKELEY, CA 94710
(37.861385, -122.292067)"
ZZZZZZZZZZZZZ,,,BL-013272,FINISH CARPENTRY,Construction or Contractor,BAY AREA MILLWORKS INC,238350 - Finish Carpentry Contractors,C,11,Corporation,,PO BOX 3250,,SANTA ROSA,CA,95402-3250,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,,,BL-012295,SOLAR INSTALLER,Construction or Contractor,ENABLE ENERGY INC,238990 - All Other Specialty Trade Contractors,C,3,Corporation,,1101 NATIONAL DR STE B,,SACRAMENTO,CA,95834-2936,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
055 182201500,,,BL-012483,PSYCHOTHERAPY & WELLNESS EDUCATION. HEALTH CONSULTATIONS,Professional SemiProfessional,WISDOM OF MIND AND BODY,621399 - Offices of All Other Miscellaneous Health Practitioners,P,1,Sole Ownership,,PO BOX 7683,,BERKELEY,CA,94707-0683,Business Owner,2519 MILVIA ST,BERKELEY,CA,94704,"2519 MILVIA ST
BERKELEY, CA 94704
(37.862976, -122.269768)"
052 154801500,,,BL-016049,RENTAL PROPERTY 2 UNITS,Rental of Real Property,SHERIDAN B & GRANETT A,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,,1811 FAIRVIEW ST,,BERKELEY,CA,94703-2413,Business Owner,1811 FAIRVIEW ST,BERKELEY,CA,94703,"1811 FAIRVIEW ST
BERKELEY, CA 94703
(37.850497, -122.27212)"
056 194100200,Yes,No,BL-038619,COMMERCIAL RENTAL OFFICE BLDG,Rental of Real Property,HAYASHIDA SADY & AMY,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,4,Partnership,HAYASHIDA SADY & AMY,2018 MARIN AVE,,BERKELEY,CA,94707-2431,Business Owner,832   BANCROFT WAY,BERKELEY,CA,94710,"832 BANCROFT WAY
BERKELEY, CA 94710
(37.863613, -122.295661)"
052 157301300,No,Yes,BL-033933,MULTI RESIDENTIAL - 12 UNITS,Rental of Real Property,MILLAR BRUCE & CAROLYN,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,MILLAR BRUCE & CAROLYN,PO BOX 11165,,PIEDMONT,CA,94611,Business Owner,2626   ASHBY AVE,BERKELEY,CA,94705,"2626 ASHBY AVE
BERKELEY, CA 94705
(37.85692, -122.253983)"
054 172002200,,,BL-014905,PSYCHOTHERAPY & DIVERSITY CONSULTATIONS ONLINE,Professional SemiProfessional,LYMAN HOLLINS LMFT,621330 - Offices of Mental Health Practitioners (except Physicians),P,0,Sole Ownership,LYMAN HOLLINS LMFT,2122 WARD ST,,BERKELEY,CA,947051016,Business Owner,2122 WARD ST,BERKELEY,CA,94705,"2122 WARD ST
BERKELEY, CA 94705
(37.859561, -122.266013)"
060 236000602,No,No,BL-004214,AUTOMOTIVE REPAIR SHOP,Business Personal Repair Svs,EPIFANI RESTORATIONS,811111 - General Automotive Repair,B,5,Sole Ownership,EPIFANI RESTORATIONS,1216 5TH ST,,BERKELEY,CA,94710-1306,Business Owner,1216   FIFTH ST,BERKELEY,CA,94710,"1216 FIFTH ST
BERKELEY, CA 94710
(37.880123, -122.302831)"
057 203100200,,,BL-015263,RENT & MANAGE REAL ESTATE,Professional SemiProfessional,DOMINGO PROPERTY MANAGEMENT INC,531311 - Residential Property Managers,P,1,Corporation,DOMINGO PROPERTY MANAGEMENT INC,2171 ALLSTON WAY,,BERKELEY,CA,94704-1301,Business Owner,2171 ALLSTON WAY,BERKELEY,CA,94704,"2171 ALLSTON WAY
BERKELEY, CA 94704
(37.869645, -122.26606)"
060 235200100,,,BL-006959,RESTAURANT,Retail Trade,T-REX RESTAURANT BAR,722511 - Full-Service Restaurants,R,8,Corporation,T-REX RESTAURANT BAR,1805 SAN PABLO AVE,,BERKELEY,CA,94702-1623,Business Owner,1300 TENTH ST,BERKELEY,CA,94710,"1300 TENTH ST
BERKELEY, CA 94710
(37.879968, -122.296884)"
ZZZZZZZZZZZZZ,,,BL-015469,HEATING AND AIR CONDITIONING,Construction or Contractor,TYNDALL HVAC INC,"238220 - Plumbing, Heating, and Air-Conditioning Contractors",C,4,Corporation,,2825 MAYFLOWER DR,,ANTIOCH,CA,94531-6321,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
054 177000302,No,No,BL-026631,COMMERCIAL RENTAL,Rental of Real Property,KEN DAVID & JOHN ALLEN,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,4,Sole Ownership,KEN DAVID & JOHN ALLEN,811 CARLETON ST,,BERKELEY,CA,94710-2609,Business Owner,845   CARLETON ST,BERKELEY,CA,94710,"845 CARLETON ST
BERKELEY, CA 94710
(37.856787, -122.293659)"
054 181000400,No,No,BL-007566,STRUCTURAL ENGINEERS,Professional SemiProfessional,JOSHUA B KARDON & CO,541330 - Engineering Services,P,0,Sole Ownership,JOSHUA B KARDON & CO,2634 GRANT ST,,BERKELEY,CA,94703,Business Owner,2634   GRANT ST,BERKELEY,CA,94703,"2634 GRANT ST
BERKELEY, CA 94703
(37.859864, -122.273605)"
053 158901801,Yes,No,BL-013158,PSYCHOTHERAPY,Professional SemiProfessional,TABACHNIK SAMUEL PHD,621111 - Offices of Physicians (except Mental Health Specialists),P,1,Sole Ownership,TABACHNIK SAMUEL PHD,2955 SHATTUCK AVE STE 10,,BERKELEY,CA,94705-1808,Business Owner,2955   SHATTUCK AVE,BERKELEY,CA,94705,"2955 SHATTUCK AVE
BERKELEY, CA 94705
(37.855931, -122.266578)"
ZZZZZZZZZZZZZ,,,BL-016238,NON-PROFIT ARTS SERVICE ORGANIZATION,Non Profit Organizations,THE CENTER FOR CULTURAL INNOVATION,813920 - Professional Organizations,N,11,Corporation,,244 S SAN PEDRO ST STE 401,,LOS ANGELES,CA,90012-3860,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
058 217701801,Yes,No,BL-019575,RESIDENTIAL RENTAL PROPERTY 25 UNITS,Rental of Real Property,A Z ASSOCIATES,531110 - Lessors of Residential Buildings and Dwellings,L,0,Partnership,A Z ASSOCIATES,PO BOX 9754,,BERKELEY,CA,94709,Business Owner,1725   SHATTUCK AVE,BERKELEY,CA,94709,"1725 SHATTUCK AVE
BERKELEY, CA 94709
(37.875571, -122.268722)"
058 216900600,Yes,Yes,BL-046501,BIOMEDICAL CONSULTING,Professional SemiProfessional,DECUS BIOMEDICAL INC,541512 - Computer Systems Design Services,P,10,Corporation,DECUS BIOMEDICAL INC,1746 MILVIA ST,,BERKELEY,CA,94709-2144,Business Owner,1746   MILVIA ST,BERKELEY,CA,94709,"1746 MILVIA ST
BERKELEY, CA 94709
(37.874679, -122.271087)"
058 214501000,No,Yes,BL-049934,CURATORIAL ART CONSULTANT,Professional SemiProfessional,LEVY LEAH,541611 - Administrative Management and General Management Consulting Services,P,0,Sole Ownership,LEVY LEAH,1451 LINCOLN ST,,BERKELEY,CA,94702,Business Owner,1451   LINCOLN ST,BERKELEY,CA,94702,"1451 LINCOLN ST
BERKELEY, CA 94702
(37.875709, -122.283828)"
ZZZZZZZZZZZZZ,,,BL-016327,CONSTRUCTION,Construction or Contractor,VIRIDI CONSTRUCTION INC,236115 - New Single-Family Housing Construction (except For-Sale Builders),C,2,Corporation,VIRIDI CONSTRUCTION INC,9301 CORBIN AVE STE 1700,,NORTHRIDGE,CA,91324-2522,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
056 196001203,No,No,BL-054034,BEER TASTING ROOM,Retail Trade,TORPEDO ROOM,722410 - Drinking Places (Alcoholic Beverages),R,7,Corporation,TORPEDO ROOM,1075 E 20TH ST,,CHICO,CA,959286722,Business Owner,2031   FOURTH ST,BERKELEY,CA,94710,"2031 FOURTH ST
BERKELEY, CA 94710
(37.866583, -122.299582)"
061 260203800,No,Yes,BL-021169,BAKERY/TAQUERIA,Retail Trade,CACTUS TAQUERIA-SOLANO,722110,R,27,Partnership,CACTUS TAQUERIA-SOLANO,5655 COLLEGE AVE STE 201,,OAKLAND,CA,94618-1583,Business Owner,1881   SOLANO AVE,BERKELEY,CA,94707,"1881 SOLANO AVE
BERKELEY, CA 94707
(37.891448, -122.277849)"
052 156308500,No,No,BL-049137,PSYCHOTHERAPY PRACTICE,Professional SemiProfessional,ZEMMELMAN STEVEN E PHD,621330 - Offices of Mental Health Practitioners (except Physicians),P,0,Sole Ownership,,5240 BOYD AVE,,OAKLAND,CA,94618-1026,Business Owner,3155   COLLEGE AVE,BERKELEY,CA,94705,"3155 COLLEGE AVE
BERKELEY, CA 94705
(37.851913, -122.252539)"
055 182101100,No,No,BL-047271,COMMERICAL RENTAL PROPERTY,Rental of Real Property,HECHIM MARK,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,0,Sole Ownership,HECHIM MARK,18902 PATTON DR,,CASTRO VALLEY,CA,94546,Business Owner,2023   PARKER ST,BERKELEY,CA,94704,"2023 PARKER ST
BERKELEY, CA 94704
(37.861981, -122.268501)"
056 194900602,,,BL-014146,BIOTECH STARTUP - CANCER THERAPY,Professional SemiProfessional,BIOENTREPRENEURSHIP RESEARCH INC,541711 - Research and Development in Biotechnology,P,1,Corporation,BIOENTREPRENEURSHIP RESEARCH INC,626 BANCROFT WAY STE A,,BERKELEY,CA,94710-2262,Business Owner,626 BANCROFT WAY A,BERKELEY,CA,94710,"626 BANCROFT WAY A
BERKELEY, CA 94710
(37.862753, -122.29998)"
ZZZZZZZZZZZZZ,,,BL-013033,SOLAR & ELECTRIC INSTALLER,Construction or Contractor,UNITED SOLAR LLC,238210 - Electrical Contractors and Other Wiring Installation Contractors,C,3,LLC,,4501 O'HARA AVE STE B,,BRENTWOOD,CA,94513-2289,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
057 209201600,Yes,No,BL-008931,RESIDENTIAL RENTAL 4 UNITS,Rental of Real Property,MARAVILLA B,531110 - Lessors of Residential Buildings and Dwellings,L,2,Sole Ownership,MARAVILLA B,1416 ALCATRAZ AVE,,BERKELEY,CA,94702,Business Owner,1909   EIGHTH ST,BERKELEY,CA,94710,"1909 EIGHTH ST
BERKELEY, CA 94710
(37.86935, -122.295837)"
,No,No,BL-019737,RESIDENTIAL RENTAL 18 UNITS,Rental of Real Property,LYMAN J T,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,LYMAN J T,PO BOX 10608,,SAN RAFAEL,CA,94912-0608,Business Owner,2456   HILGARD AVE,BERKELEY,CA,94709,"2456 HILGARD AVE
BERKELEY, CA 94709
(37.878524, -122.261715)"
056 193700900,Yes,No,BL-049961,RESIDENTIAL RENTAL PROPERTY,Rental of Real Property,CHAO MARCO,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,CHAO MARCO,2320 NINTH ST APT B,,BERKELEY,CA,94710,Business Owner,2320   NINTH ST,BERKELEY,CA,94710,"2320 NINTH ST
BERKELEY, CA 94710
(37.863352, -122.292706)"
060 236101703,Yes,No,BL-041849,COMMERCIAL PROPERTY RENTAL,Rental of Real Property,ABKENARI BEHZAD/GHANBARI MANSOUR,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,1,Partnership,ABKENARI BEHZAD/GHANBARI MANSOUR,1819 IVANHOE AVE,,LAFAYETTE,CA,94549-1926,Business Owner,725   GILMAN ST,BERKELEY,CA,94710,"725 GILMAN ST
BERKELEY, CA 94710
(37.87886, -122.303806)"
052 157307100,No,No,BL-035510,HEALTH PRACTITIONER,Professional SemiProfessional,SOCHOLITZKY DAVID,621330 - Offices of Mental Health Practitioners (except Physicians),P,1,Sole Ownership,SOCHOLITZKY DAVID,3021 TELEGRAPH AVE STE E,,BERKELEY,CA,94705,Business Owner,3021   TELEGRAPH AVE,BERKELEY,CA,94705,"3021 TELEGRAPH AVE
BERKELEY, CA 94705
(37.855362, -122.259785)"
ZZZZZZZZZZZZZ,,,BL-008373,SPORTS MASSAGE THERAPIST,Massage,ALL SPORTS MASSAGE 360,812199 - Other Personal Care Services,BM,0,Sole Ownership,,924 MAGNOLIA DR,,ALAMEDA,CA,94502-7058,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
057 202901600,,,BL-006330,ENVIRONMENTAL CONSULTING,Professional SemiProfessional,TOEROEK ASSOCIATES INC,541620 - Environmental Consulting Services,P,3,Corporation,TOEROEK ASSOCIATES INC,300 UNION BLVD STE 520,,LAKEWOOD,CO,80228-6500,Business Owner,,BERKELEY,CA,94704,"BERKELEY, CO 94704
(37.866779, -122.258698)"
ZZZZZZZZZZZZZ,,,BL-015870,CONSTRUCTION,Construction or Contractor,RHINO BUILDERS,236118 - Residential Remodelers,C,4,Sole Ownership,,8 WESTWOOD CT,,ORINDA,CA,94563-3113,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
057 206005005,Yes,Yes,BL-039511,TUTORING - PIANO,Professional SemiProfessional,GOLDEN KEY PIANO SCHOOL,611691 - Exam Preparation and Tutoring,P,2,Corporation,GOLDEN KEY PIANO SCHOOL,1809 UNIVERSITY AVE,,BERKELEY,CA,94703,Business Owner,1809   UNIVERSITY AVE,BERKELEY,CA,94703,"1809 UNIVERSITY AVE
BERKELEY, CA 94703
(37.871342, -122.275092)"
,No,No,BL-002273,ADMINISTRATIVE HEADQUARTERS,Non Profit Organizations,BOSS,624190 - Other Individual and Family Services,N,20,Corporation,BOSS,1918 UNIVERSITY AVE # 2A,,BERKELEY,CA,94704,Business Owner,1918 UNIVERSITY AVE,BERKELEY,CA,94704,"1918 UNIVERSITY AVE
BERKELEY, CA 94704
(37.871566, -122.272561)"
056 193401600,,,BL-009004,CLEANING SERVICES,Business Personal Repair Svs,AGUILAR JOSE,561720 - Janitorial Services,B,0,Sole Ownership,AGUILAR JOSE,2334 10TH ST APT 3,,BERKELEY,CA,94710-2355,Business Owner,2334 TENTH ST 3,BERKELEY,CA,94710,"2334 TENTH ST 3
BERKELEY, CA 94710
(37.86304, -122.291417)"
055 189801400,No,No,BL-007599,RESIDENTIAL RENTAL 8 UNITS,Rental of Real Property,LIPNOSKY ANDREW J,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,LIPNOSKY ANDREW J,4844 TELEGRAPH AVE,,OAKLAND,CA,94609-2010,Business Owner,1909   DWIGHT WAY,BERKELEY,CA,94704,"1909 DWIGHT WAY
BERKELEY, CA 94704
(37.863422, -122.271587)"
064 424701800,No,No,BL-037011,APPAREL SHIRT PRODUCER,Wholesale Trade,HARPER INDUSTRIES INC,"424330 - Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers",W,1,Corporation,HARPER INDUSTRIES INC,29 HILLCREST ROAD,,BERKELEY,CA,94705,Business Owner,29   HILLCREST RD,BERKELEY,CA,94705,"29 HILLCREST RD
BERKELEY, CA 94705
(37.852653, -122.24809)"
055 187201400,,,BL-004140,HOSPITALITY - HOTEL,Rental of Real Property,GRADUATE BERKELEY HOTEL,721110 - Hotels (except Casino Hotels) and Motels,L,0,LLC,GRADUATE BERKELEY HOTEL,2000 HIGH WICKHAM PL STE 300,,LOUISVILLE,KY,40245,Business Owner,2600 DURANT AVE,BERKELEY,CA,94704,"2600 DURANT AVE
BERKELEY, KY 94704
(37.868164, -122.256314)"
ZZZZZZZZZZZZZ,,,BL-016119,"CONSTRUCTION GENERAL CONTRACTOR SPECIALIZING IN CIVIL ENGINEERING, MECHANICAL ENGINEERING AND UNDERGROUND UTILITIES",Construction or Contractor,GROUND LEVEL CONSTRUCTION INC,238990 - All Other Specialty Trade Contractors,C,27,Corporation,,5013 FORNI DR STE C,,CONCORD,CA,94520-8524,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,,,BL-012777,GENERAL CONTRACTOR,Construction or Contractor,ASI-ANTHONY & SONS GENERAL CONTRACTORS INC,236115 - New Single-Family Housing Construction (except For-Sale Builders),C,29,Corporation,PRESIDENT/CEO,4061 SEAPORT BLVD,,W SACRAMENTO,CA,95691-3416,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
052 156601400,,,BL-003475,HOME INSPECTION,Professional SemiProfessional,FINE STRUCTURE HOME INSPECTION,541350 - Building Inspection Services,P,1,Sole Ownership,FINE STRUCTURE HOME INSPECTION,2801 ASHBY AVE,,BERKELEY,CA,94705-2305,Business Owner,2801 ASHBY AVE,BERKELEY,CA,94705,"2801 ASHBY AVE
BERKELEY, CA 94705
(37.85775, -122.25034)"
052 155400400,No,No,BL-000034,PUBLIC BENEFIT NON PROFIT,Non Profit Organizations,LONG HAUL,812990 - All Other Personal Services,N,0,Corporation,LONG HAUL,3124 SHATTUCK AVE,,BERKELEY,CA,94705-1823,Business Owner,3124 SHATTUCK AVE,BERKELEY,CA,94705,"3124 SHATTUCK AVE
BERKELEY, CA 94705
(37.852915, -122.266189)"
ZZZZZZZZZZZZZ,,,BL-014976,CONCRETE CONSTRUCTION,Construction or Contractor,DE HARO RAMIREZ GROUP,238110 - Poured Concrete Foundation and Structure Contractors,C,20,Corporation,,1550 BANCROFT AVE,,SAN FRANCISCO,CA,94124-3217,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
061 257504400,,,BL-005553,MARRIAGE & FAMILY THERAPY,Professional SemiProfessional,WONG SIK-LAM,621330 - Offices of Mental Health Practitioners (except Physicians),P,0,Sole Ownership,,2424 DWIGHT WAY STE 2,,BERKELEY,CA,94704-2365,Business Owner,917 THE ALAMEDA,BERKELEY,CA,94707,"917 THE ALAMEDA
BERKELEY, CA 94707
(37.891106, -122.276996)"
053 168502600,No,No,BL-021645,RESIDENTIAL RENTAL PROPERTY - 7 UNITS,Rental of Real Property,JOHNSTON STEWART L,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,JOHNSTON STEWART L,6400 MORAGA AVE #8,,PIEDMONT,CA,94611,Business Owner,2108   STUART ST,BERKELEY,CA,94705,"2108 STUART ST
BERKELEY, CA 94705
(37.858603, -122.266313)"
063 297205200,,,BL-010744,BUSINESS CONSULTING SERVICES,Professional SemiProfessional,NEWFINTECH ADVISORS,541613 - Marketing Consulting Services,P,1,Sole Ownership,NEWFINTECH ADVISORS,1003 CRAGMONT AVE,,BERKELEY,CA,947081411,Business Owner,1003 CRAGMONT AVE,BERKELEY,CA,94708,"1003 CRAGMONT AVE
BERKELEY, CA 94708
(37.891072, -122.265831)"
052 157700200,No,No,BL-024171,FLOWER SHOP,Retail Trade,ASHBY FLOWERS,453110 - Florists,R,2,Sole Ownership,ASHBY FLOWERS,3000 TELEGRAPH AVE,,BERKELEY,CA,94705-2014,Business Owner,3000   TELEGRAPH AVE,BERKELEY,CA,94705,"3000 TELEGRAPH AVE
BERKELEY, CA 94705
(37.855393, -122.259776)"
055 187700800,Yes,Yes,BL-011426,RESTAURANT,Retail Trade,STEVES BARBEQUE,722211,R,4,Sole Ownership,STEVES BARBEQUE,2521 DURANT AVE STE E,,BERKELEY,CA,94704,Business Owner,2521   DURANT AVE,BERKELEY,CA,94704,"2521 DURANT AVE
BERKELEY, CA 94704
(37.867947, -122.257926)"
ZZZZZZZZZZZZZ,No,No,BL-047610,GENERAL CONTRACTOR,Construction or Contractor,WEBCOR BUILDERS,236115 - New Single-Family Housing Construction (except For-Sale Builders),C,5,LLC,,1751 HARBOR BAY PKWY STE 200,,ALAMEDA,CA,94502-3036,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
060 246904801,No,Yes,BL-005162,RESIDENTIAL RENTAL 3 UNITS,Rental of Real Property,FRANCIS-LYON ALAN & PATRICIA,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,FRANCIS-LYON ALAN & PATRICIA,1325 LA LOMA AVE,,BERKELEY,CA,94708-2029,Business Owner,1327   LA LOMA AVE,BERKELEY,CA,94708,"1327 LA LOMA AVE
BERKELEY, CA 94708
(37.884393, -122.255531)"
055 183303100,No,No,BL-002832,RESIDENTIAL RENTAL PROPERTY - 8 UNITS,Rental of Real Property,CHANG MURRAY,531110 - Lessors of Residential Buildings and Dwellings,L,1,Sole Ownership,CHANG MURRAY,875A ISLAND DRIVE #128,,ALAMEDA,CA,94502-6751,Business Owner,2318   PARKER ST,BERKELEY,CA,94704,"2318 PARKER ST
BERKELEY, CA 94704
(37.862898, -122.261642)"
060 244501500,No,No,BL-003983,RESIDENTIAL RENTAL 8-UNITS,Rental of Real Property,DERSARKISSIAN HERAND & STELLA,531110 - Lessors of Residential Buildings and Dwellings,L,1,Sole Ownership,DERSARKISSIAN HERAND & STELLA,520 E GLENOAKS BLVD UNIT D,,GLENDALE,CA,91207-2016,Business Owner,1312   JOSEPHINE ST,BERKELEY,CA,94703,"1312 JOSEPHINE ST
BERKELEY, CA 94703
(37.882523, -122.275337)"
052 156706600,,,BL-015812,VINTAGE CLOTHING STORE / SHARED WITH HAIR SALON,Retail Trade,DUNBAR SARAH,453310 - Used Merchandise Stores,R,0,Sole Ownership,DUNBAR SARAH,2981 COLLEGE AVE,,BERKELEY,CA,947052215,Business Owner,2981 COLLEGE AVE,BERKELEY,CA,94705,"2981 COLLEGE AVE
BERKELEY, CA 94705
(37.856526, -122.252998)"
052 153100600,Yes,No,BL-019193,COMMERCIAL RENTAL STORE W/OFFICE,Rental of Real Property,GOETZL TOM & CADGENE ALLAN,531120 - Lessors of Nonresidential Buildings (except Miniwarehouses),L,0,,GOETZL TOM & CADGENE ALLAN,160 HIGHLAND DR,,BELLINGHAM,WA,98225,Business Owner,3286   ADELINE ST,BERKELEY,CA,94703,"3286 ADELINE ST
BERKELEY, WA 94703
(37.848724, -122.271528)"
ZZZZZZZZZZZZZ,No,No,BL-033028,ELECTRICAL CONTRACTOR,Construction or Contractor,AGNITSCH ELECTRIC,238210 - Electrical Contractors and Other Wiring Installation Contractors,C,5,Corporation,,1041 SAN PABLO AVE,,ALBANY,CA,94706-2225,Business Owner,0   VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
060 243003201,,,BL-001038,RESIDENTIAL RENTAL PROPERTY,Rental of Real Property,HSIEH JOHN SU,531110 - Lessors of Residential Buildings and Dwellings,L,0,Sole Ownership,HSIEH JOHN SU,1068 CRAGMONT AVE,C/O GARET O'KEEFE,BERKELEY,CA,94708,Business Owner,1330 SACRAMENTO ST,BERKELEY,CA,94702,"1330 SACRAMENTO ST
BERKELEY, CA 94702
(37.880565, -122.283171)"
057 202500400,No,No,BL-052175,FULL SERVICE RESTAURANT,Retail Trade,COMAL,722110,R,47,LLC,COMAL,2020 SHATTUCK AVE,,BERKELEY,CA,94704,Business Owner,2020   SHATTUCK AVE,BERKELEY,CA,94704,"2020 SHATTUCK AVE
BERKELEY, CA 94704
(37.871586, -122.268345)"
ZZZZZZZZZZZZZ,,,BL-015115,GENERAL CONTRACTOR,Construction or Contractor,A Z BUILDERS GROUP INC,236115 - New Single-Family Housing Construction (except For-Sale Builders),C,3,Corporation,,172 SAGE SPARROW CIR,,VACAVILLE,CA,95687-7763,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
ZZZZZZZZZZZZZ,,,BL-013062,DESIGN/BUILD CONTRACTOR,Construction or Contractor,HALYARD INC,236116 - New Multifamily Housing Construction (except For-Sale Builders),C,370,Corporation,PRINCIPLE OWNER,351 CALIFORNIA ST FL 14,,SAN FRANCISCO,CA,94104-2412,Business Owner,0 VARIOUS,BERKELEY,CA,94704,"0 VARIOUS
BERKELEY, CA 94704"
